Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
18-156,"Lamb, loin joint, roasted, lean and fat",Calculated from 78% lean and 22% fat,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,51.8,4.04,25.3,22.4,0.0,303,1259,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.60,10.60,,,,,,,40.80,8.50,,,6.10,1.30,,,,,9.10,1.90,100.0,Unknown,Unknown
18-157,"Lamb, loin joint, roasted, lean and fat, weighed with bone",Calculated from 18-156,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,38.3,2.99,18.7,16.6,0.0,224,932,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.60,7.80,,,,,,,40.80,6.30,,,6.10,1.00,,,,,9.10,1.40,74.0,Unknown,Unknown
18-481,"Lamb, mince, raw",10 samples,MAE,18-158 ,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994; vitamin D from LGC, Determination of 25-OH vitamin D in selected foodstuffs, 1997",,67.1,3.06,19.1,13.3,0.0,196,817,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.90,6.20,,,,,,,42.40,5.30,,,5.00,0.60,,,,,8.50,1.10,77.0,Unknown,Unknown
18-159,"Lamb, mince, stewed",10 samples,MAE, ,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,62.8,3.90,24.4,12.3,0.0,208,870,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.50,5.94,3.03,0.36,1.77,0.21,35.00,4.12,41.90,4.93,4.18,0.49,4.80,0.57,48.30,5.68,2.22,0.26,7.56,0.89,96.0,Unknown,Unknown
18-160,"Lamb, neck fillet, raw, lean",10 samples,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,69.6,3.10,19.4,13.9,0.0,203,844,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.00,6.40,,,,,,,41.50,5.30,,,5.30,0.70,,,,,9.10,1.20,75.0,Unknown,Unknown
18-161,"Lamb, neck fillet, raw, lean and fat",Calculated from 87% lean and 12% fat,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,65.8,2.94,18.4,17.6,0.0,232,964,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.40,8.30,,,,,,,41.30,6.80,,,5.20,0.90,,,,,9.20,1.50,79.0,Unknown,Unknown
18-162,"Lamb, neck fillet, slices, grilled, lean",10 samples,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,52.3,4.46,27.9,19.1,0.0,284,1181,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.00,8.70,,,,,,,41.50,7.30,,,5.30,0.90,,,,,9.10,1.60,99.0,Unknown,Unknown
18-163,"Lamb, neck fillet, slices, grilled, lean and fat",Calculated from 89% lean and 9% fat,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,49.1,4.20,26.3,21.9,0.0,302,1257,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.30,10.30,,,,,,,41.30,8.30,,,5.20,1.00,,,,,9.20,1.90,97.0,Unknown,Unknown
18-164,"Lamb, neck fillet, strips, stir-fried  in corn oil, lean",10 samples,MAE, ,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,55.3,3.90,24.4,20.0,0.0,278,1155,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.60,8.17,10.14,1.86,1.75,0.32,35.10,6.43,41.30,7.58,11.05,2.02,11.90,2.17,42.80,7.84,1.79,0.33,7.09,1.30,86.0,Unknown,Unknown
18-165,"Lamb, neck fillet, strips, stir-fried in corn oil, lean and fat",Calculated from 84% lean and 14% fat,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,51.4,3.72,23.2,23.1,0.0,301,1249,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45.80,9.90,,,,,,,41.10,8.90,,,10.80,2.30,,,,,7.50,1.60,91.0,Unknown,Unknown
18-188,"Lamb, New Zealand, leg, whole, chilled, roasted, lean",7 samples,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,60.4,4.61,28.8,10.2,0.0,207,867,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.00,4.40,,,,,,,42.50,4.00,,,7.20,0.70,,,,,7.50,0.70,110.0,Unknown,Unknown
18-189,"Lamb, New Zealand, leg, whole, chilled, roasted, lean and fat",Calculated from 92% lean and 8% fat,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,58.3,4.48,28.0,13.1,0.0,230,961,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.20,5.80,,,,,,,42.40,5.20,,,7.00,0.90,,,,,7.70,0.90,110.0,Unknown,Unknown
18-190,"Lamb, New Zealand, leg, whole, frozen, raw, lean and fat, weighed with bone",Calculated from 64% lean and 12% fat,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,50.8,2.40,15.0,11.1,0.0,160,666,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,35.50,3.70,,,,,,,32.70,3.40,,,5.50,0.60,,,,,6.20,0.60,58.0,Unknown,Unknown
18-191,"Lamb, New Zealand, leg, whole, frozen, roasted, lean",10 samples,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,60.0,4.90,30.6,9.3,0.0,206,864,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.90,4.00,,,,,,,43.10,3.70,,,7.40,0.60,,,,,7.40,0.60,110.0,Unknown,Unknown
18-192,"Lamb, New Zealand, leg, whole, frozen, roasted, lean and fat",Calculated from 89% lean and 11% fat,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,57.2,4.64,29.0,14.1,0.0,243,1015,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.40,6.50,,,,,,,42.90,5.90,,,7.20,1.00,,,,,7.50,1.00,110.0,Unknown,Unknown
18-193,"Lamb, New Zealand, leg, whole, frozen, roasted, lean and fat, weighed with bone",Calculated from 18-192,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,41.7,3.38,21.2,10.3,0.0,178,742,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,34.60,4.90,,,,,,,31.30,4.40,,,5.20,0.70,,,,,5.50,0.70,82.0,Unknown,Unknown
18-194,"Lamb, New Zealand, loin chops, frozen, grilled, lean",44 samples,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,54.6,5.02,31.4,13.7,0.0,249,1041,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.80,6.20,,,,,,,42.00,5.30,,,5.80,0.70,,,,,8.50,1.10,110.0,Unknown,Unknown
18-196,"Lamb, New Zealand, loin chops, frozen, grilled, lean and fat",Calculated from 75% lean and 25% fat,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,44.4,4.30,26.9,28.5,0.0,364,1512,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.70,13.50,,,,,,,41.40,11.00,,,5.70,1.50,,,,,9.00,2.40,105.0,Unknown,Unknown
18-197,"Lamb, New Zealand, loin chops, frozen, grilled, lean and fat, weighed with bone",Calculated from 18-196,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,35.1,3.40,21.2,22.5,0.0,287,1193,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,40.10,10.70,,,,,,,32.70,8.70,,,4.50,1.20,,,,,7.10,1.80,83.0,Unknown,Unknown
18-195,"Lamb, New Zealand, loin chops, frozen, grilled, lean, weighed with fat and bone",Calculated from 18-194,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,32.2,2.96,18.5,8.1,0.0,147,614,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.40,3.70,,,,,,,24.80,3.10,,,3.40,0.40,,,,,5.00,0.60,65.0,Unknown,Unknown
18-198,"Lamb, New Zealand, mince, frozen, stewed",8 samples,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,61.8,3.34,20.9,17.7,0.0,243,1010,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,52.90,8.80,,,,,,,39.50,6.50,,,5.50,0.90,,,,,8.40,1.40,110.0,Unknown,Unknown
18-199,"Lamb, New Zealand, shoulder, whole, frozen, roasted, lean",9 samples,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,56.3,4.42,27.6,15.6,0.0,251,1046,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.30,7.10,,,,,,,41.30,5.90,,,6.20,0.90,,,,,8.10,1.20,97.0,Unknown,Unknown
18-200,"Lamb, New Zealand, shoulder, whole, frozen, roasted, lean and fat",Calculated from 75% lean and 25% fat,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,47.9,3.93,24.6,27.9,0.0,350,1451,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.90,13.30,,,,,,,41.10,10.70,,,5.80,1.50,,,,,8.40,2.20,98.0,Unknown,Unknown
18-168,"Lamb, rack of, lean, roasted",10 samples,MAE,,"Meat, Poultry and Game Supplement, 1995",,57.6,4.34,27.1,13.0,0.0,225,942,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,52.30,6.20,,,,,,,40.80,4.90,,,4.80,0.60,,,,,7.60,0.90,96.0,Unknown,Unknown
18-166,"Lamb, rack of, raw, lean and fat",Calculated from 69% lean and 31% fat,MAE,,"Meat, Poultry and Game Supplement, 1995",,57.3,2.76,17.3,23.8,0.0,283,1175,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,51.80,11.50,,,,,,,39.90,8.90,,,5.50,1.20,,,,,8.60,1.90,75.0,Unknown,Unknown
18-167,"Lamb, rack of, raw, lean and fat, weighed with bone",Calculated from 18-166,MAE,,"Meat, Poultry and Game Supplement, 1995",,41.3,2.00,12.5,17.1,0.0,204,843,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,51.80,8.30,,,,,,,39.90,6.40,,,5.50,0.90,,,,,8.60,1.40,54.0,Unknown,Unknown
18-169,"Lamb, rack of, roasted, lean and fat",Calculated from 66% lean and 34% fat,MAE,235,"Meat, Poultry and Game Supplement, 1995",,45.5,3.67,23.0,30.1,0.0,363,1505,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,52.80,14.80,3.20,0.90,1.60,0.45,32.94,9.26,40.20,11.30,3.90,1.10,4.80,1.40,50.48,14.20,2.29,0.64,8.15,2.29,97.0,Unknown,Unknown
18-177,"Lamb, shoulder joint, roasted, lean",10 samples,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,56.7,4.54,28.4,13.5,0.0,235,982,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.80,6.20,,,,,,,42.40,5.20,,,5.20,0.60,,,,,8.00,1.00,100.0,Unknown,Unknown
18-178,"Lamb, shoulder joint, roasted, lean and fat",Calculated from 82% lean and 16% fat,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,51.1,4.15,25.9,19.8,0.0,282,1173,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.30,9.30,,,,,,,42.10,7.80,,,5.10,0.90,,,,,8.20,1.50,100.0,Unknown,Unknown
18-172,"Lamb, shoulder, diced, kebabs, grilled, lean and fat",Calculated from 85% lean and 15% fat,MAE,,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,52.1,4.56,28.5,19.3,0.0,288,1199,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.80,9.00,,,,,,,41.80,7.50,,,5.80,1.00,,,,,8.30,1.50,110.0,Unknown,Unknown
18-173,"Lamb, shoulder, half bladeside, pot-roasted, lean",10 samples,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,58.3,4.19,26.2,14.3,0.0,234,975,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.00,6.40,,,,,,,42.00,5.50,,,6.10,0.80,,,,,8.50,1.10,93.0,Unknown,Unknown
18-174,"Lamb, shoulder, half bladeside, pot-roasted, lean and fat",Calculated from 72% lean and 28% fat,MAE,236,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,50.1,3.76,23.5,25.6,0.0,324,1347,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.00,12.00,3.88,0.93,1.79,0.43,34.03,8.14,41.60,10.00,4.58,1.10,5.70,1.40,47.90,11.46,2.12,0.51,8.68,2.08,98.0,Unknown,Unknown
18-175,"Lamb, shoulder, half knuckle, braised, lean",10 samples,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,62.5,4.02,25.1,12.4,0.0,212,886,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.90,5.40,,,,,,,43.30,4.90,,,6.20,0.70,,,,,8.30,0.90,89.0,Unknown,Unknown
18-176,"Lamb, shoulder, half knuckle, braised, lean and fat",Calculated from 74% lean and 26% fat,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,53.7,3.66,22.9,23.4,0.0,302,1255,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.20,10.80,,,,,,,42.60,9.30,,,5.70,1.30,,,,,8.50,1.90,94.0,Unknown,Unknown
18-170,"Lamb, shoulder, raw, lean and fat",Calculated from 76% lean and 24% fat,MAE,50-411 ,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,61.6,2.81,17.6,18.3,0.0,235,976,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.80,8.50,,,,,,,41.80,7.10,,,5.90,1.00,,,,,6.30,1.00,76.0,Unknown,Unknown
18-171,"Lamb, shoulder, raw, lean and fat, weighed with bone",Calculated from 18-170,MAE,50-411 ,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,49.3,2.25,14.1,14.6,0.0,188,780,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.80,6.80,,,,,,,41.80,5.70,,,5.90,0.80,,,,,6.30,0.90,61.0,Unknown,Unknown
18-179,"Lamb, shoulder, whole, roasted, lean",10 samples,MAE,50-413 ,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,56.9,4.35,27.2,12.1,0.0,218,910,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.80,5.50,,,,,,,42.40,4.70,,,5.20,0.60,,,,,8.00,0.90,105.0,Unknown,Unknown
18-180,"Lamb, shoulder, whole, roasted, lean and fat",Calculated from 78% lean and 22% fat,MAE,50-412  ,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,50.5,3.96,24.7,22.1,0.0,298,1238,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.50,10.40,3.52,0.73,1.56,0.32,34.72,7.17,42.00,8.70,4.17,0.86,5.10,1.00,48.39,9.99,2.06,0.43,8.25,1.70,105.0,Unknown,Unknown
18-181,"Lamb, shoulder, whole, roasted, lean and fat, weighed with bone",Calculated from 18-180,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,38.9,3.05,19.5,17.5,0.0,235,979,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.50,8.20,,,,,,,42.00,6.90,,,5.10,0.80,,,,,8.30,1.30,83.0,Unknown,Unknown
18-184,"Lamb, stewing, pressure cooked, lean",10 samples,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,56.6,4.59,28.7,14.8,0.0,248,1036,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.30,6.50,,,,,,,41.30,5.60,,,7.60,1.00,,,,,7.70,1.00,100.0,Unknown,Unknown
18-185,"Lamb, stewing, pressure cooked, lean and fat",Calculated from 82% lean and 18% fat,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,53.5,4.11,25.7,20.9,0.0,291,1210,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.10,9.60,,,,,,,41.10,8.00,,,7.10,1.40,,,,,8.00,1.60,98.0,Unknown,Unknown
18-182,"Lamb, stewing, raw, lean and fat",Calculated from 80% lean and 20% fat,MAE,50-407 ,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,63.6,3.60,22.5,12.6,0.0,203,849,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.30,5.90,,,,,,,41.40,4.90,,,5.50,0.60,,,,,8.70,1.00,78.0,Unknown,Unknown
18-183,"Lamb, stewing, raw, lean and fat, weighed with bone",Calculated from 18-182,MAE,,"LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,42.6,2.42,15.1,8.4,0.0,136,568,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.30,3.90,,,,,,,41.40,3.30,,,5.50,0.40,,,,,8.70,0.70,52.0,Unknown,Unknown
18-186,"Lamb, stewing, stewed, lean",10 samples,MAE,50-409 ,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,58.9,4.26,26.6,14.8,0.0,240,1000,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.30,6.50,,,,,,,41.30,5.60,,,7.60,1.00,,,,,7.70,1.00,94.0,Unknown,Unknown
18-187,"Lamb, stewing, stewed, lean and fat",Calculated from 85% lean and 15% fat,MAE,50-408  ,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994",,56.1,3.91,24.4,20.1,0.0,279,1159,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.00,9.20,5.28,0.99,1.87,0.35,34.10,6.40,41.10,7.72,6.21,1.17,7.20,1.33,46.91,8.81,2.06,0.39,7.93,1.49,92.0,Unknown,Unknown
