Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
16-053,"Haddock, in batter, fried in dripping","Samples as fried in retail blend oil, fatty acids calculated",JA,,"Reviewed 2014. LGC, Analytical survey of fish and fish products, 1991-1992",,57.6,2.74,17.1,14.0,10.0,232,969,10.0,,Tr,Tr,,Tr,Tr,Tr,Tr,,0.4,,,7.80,,,,,,,,5.20,,,,0.40,,,,,,,N,Unknown,Unknown
16-495,"Haddock, in batter, fried in retail blend oil",20 samples purchased from fish and chip shops. Fatty acids calculated,JA,16-054 ,"LGC, Analytical survey of fish and fish products, 1991-1992. As 16-054; fatty acids calculated from cod in batter, takeaway 16-368 (2011)",,57.6,2.74,17.1,14.0,10.0,232,969,10.0,,Tr,Tr,,Tr,Tr,Tr,Tr,0.0,0.4,N,,7.22,,,,,,,,5.09,,,,0.83,,,,,,0.32,58.0,Unknown,Unknown
16-055,"Haddock, in batter, fried in sunflower oil","Samples as fried in retail blend oil, fatty acids calculated",JA,,"Reviewed 2014. LGC, Analytical survey of fish and fish products, 1991-1992",,57.6,2.74,17.1,14.0,10.0,232,969,10.0,,Tr,Tr,,Tr,Tr,Tr,Tr,,0.4,,,2.00,,,,,,,,3.40,,,,10.70,,,,,,,N,Unknown,Unknown
16-071,"Hake, flesh only, grilled","Calculated from raw, steaks; flesh only",JA,,"Fish and Fish Products Supplement, 1993",,74.1,3.55,22.2,2.7,0.0,113,478,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.40,,,,,,,,0.70,,,,0.70,,,,,,,28.0,Unknown,Unknown
16-072,"Hake, flesh only, grilled, weighed with bones and skin",Calculated from grilled 16-071,JA,,"Fish and Fish Products Supplement, 1993",,48.2,2.31,14.4,1.8,0.0,74,310,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.30,,,,,,,,0.50,,,,0.40,,,,,,,18.0,Unknown,Unknown
16-070,"Hake, flesh only, raw",Literature sources,JA,,"Fish and Fish Products Supplement, 1993",,79.0,2.88,18.0,2.2,0.0,92,387,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.30,,,,,,,,0.60,,,,0.50,,,,,,,23.0,Unknown,Unknown
16-074,"Halibut, flesh only, grilled","Calculated from raw, cutlets and steaks",JA,,"Fish and Fish Products Supplement, 1993",,72.1,4.05,25.3,2.2,0.0,121,513,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.40,,,,,,,,0.70,,,,0.50,,,,,,Tr,41.0,Unknown,Unknown
16-076,"Halibut, flesh only, poached","Fish 100g, milk 20g and butter 3g. Calculated from raw, cutlets and steaks",JA,,"Fish and Fish Products Supplement, 1993",,68.1,3.95,24.7,5.7,1.1,154,648,0.0,,1.1,0.0,,0.0,0.0,0.0,1.1,,0.0,,,2.70,,,,,,,,1.60,,,,0.60,,,,,,,50.0,Unknown,Unknown
16-077,"Halibut, flesh only, poached, weighed with bones and skin",Calculated from poached 16-076,JA,,"Fish and Fish Products Supplement, 1993",,62.6,3.63,22.7,5.3,1.0,142,596,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,,0.0,,,2.50,,,,,,,,1.50,,,,0.50,,,,,,,46.0,Unknown,Unknown
16-073,"Halibut, flesh only, raw",Literature sources,JA,50-586 ,"Fish and Fish Products Supplement, 1993",,76.3,3.44,21.5,1.9,0.0,103,436,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.30,,,,,,,,0.60,,,,0.40,,,,,,Tr,35.0,Unknown,Unknown
16-075,"Halibut, grilled, weighed with bones and skin",Calculated from grilled 16-074,JA,,"Fish and Fish Products Supplement, 1993",,56.2,3.16,19.7,1.7,0.0,95,400,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.30,,,,,,,,0.50,,,,0.40,,,,,,,32.0,Unknown,Unknown
16-079,"Hoki, grilled","Calculated from raw 16-078, fillets",JA,,"Fish and Fish Products Supplement, 1993",,72.0,3.86,24.1,2.7,0.0,121,510,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.50,,,,,,,,0.70,,,,0.60,,,,,,,N,Unknown,Unknown
16-078,"Hoki, raw",Literature sources. White fleshed fish from New Zealand,JA,,"Fish and Fish Products Supplement, 1993",,80.4,2.70,16.9,1.9,0.0,85,358,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.30,,,,,,,,0.50,,,,0.40,,,,,,,N,Unknown,Unknown
16-080,"John Dory, raw",Analytical and literature sources,JA,,"Fish and Fish Products Supplement, 1993",,78.1,3.04,19.0,1.4,0.0,89,375,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.30,,,,,,,,0.20,,,,0.50,,,,,,,N,Unknown,Unknown
16-081,"Kalabasu, raw",Literature sources. Imported frozen from Bangladesh,JA,,Gopalan and Sastri (1980) Nutritive value of Indian foods,,81.0,2.35,14.7,1.0,0.0,68,287,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,N,,,,,,,,N,,,,N,,,,,,,N,Unknown,Unknown
16-186,"Katla, raw",Literature sources. Imported frozen from Bangladesh,JA,,"Gopalan and Sastri (1980) Nutritive value of Indian foods, and literature sources",,73.7,3.12,19.5,2.4,0.0,100,420,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,N,,,,,,,,N,,,,N,,,,,,,N,Unknown,Unknown
16-380,"Lemon sole, flesh only, grilled","7 samples, 6 products, frozen and chilled",JA,16-083 ,"DH, Nutrient analysis of fish and fish products, 2013",,76.8,3.44,21.5,0.6,0.0,91,388,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,36.17,0.16,,0.02,,0.13,19.38,0.08,,0.09,36.44,0.16,,0.16,,,,,0.81,Tr,40.3,Unknown,Unknown
16-379,"Lemon sole, flesh only, raw","7 samples, 6 products, frozen and chilled",JA,16-082 ,"DH, Nutrient analysis of fish and fish products, 2013",,82.7,2.67,16.7,0.7,0.0,73,310,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,31.15,0.16,,0.02,,0.14,26.30,0.14,,0.14,30.61,0.16,,0.16,,,,,0.95,Tr,47.0,Unknown,Unknown
16-478,"Lemon sole, flesh only, steamed","Calculated based on 23.2% weight loss (as haddock, steamed in 2013 fish survey)",JA,16-085 ,"DH, Nutrient analysis of fish and fish products, 2013",,77.5,3.48,21.7,0.9,0.0,95,402,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.21,,0.03,,0.18,,0.18,,0.18,,0.21,,0.21,,,,,,Tr,61.5,Unknown,Unknown
16-496,"Lemon sole, flesh only, steamed, weighed with bones and skin",Calculated from steamed 16-478,JA,16-086 ,"DH, Nutrient analysis of fish and fish products, 2013",,59.7,2.68,16.7,0.7,0.0,73,310,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.16,,0.02,,0.14,,0.14,,0.14,,0.16,,0.16,,,,,,Tr,47.0,Unknown,Unknown
16-087,"Lemon sole, goujons, baked",Calculated from manufacturers' proportions,JA,,"Reviewed 2014. Fish and Fish Products Supplement, 1993",,54.1,2.58,16.0,14.6,14.7,187,775,13.9,,0.9,Tr,,Tr,Tr,Tr,0.4,0.0,N,,,0.00,,,,,,,,0.00,,,,0.00,,,,,,N,55.0,Unknown,Unknown
16-091,"Ling, raw",Literature sources,JA,,"Fish and Fish Products Supplement, 1993",,79.3,3.01,18.8,0.7,0.0,82,346,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,N,,,,,,,,N,,,,N,,,,,,,N,Unknown,Unknown
16-093,"Monkfish, flesh only, grilled","Calculated from raw, pieces from tail end",JA,,"Fish and Fish Products Supplement, 1993",,75.8,3.64,22.7,0.6,0.0,96,407,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.10,,,,,,,,0.10,,,,0.20,,,,,,,20.0,Unknown,Unknown
16-094,"Monkfish, flesh only, grilled, weighed with bones",Calculated from grilled 16-093,JA,,"Fish and Fish Products Supplement, 1993",,58.4,2.80,17.5,0.4,0.0,74,314,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.10,,,,,,,,0.10,,,,0.10,,,,,,,16.0,Unknown,Unknown
16-092,"Monkfish, flesh only, raw",Literature sources,JA,,"Fish and Fish Products Supplement, 1993",,83.3,2.51,15.7,0.4,0.0,66,282,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.10,,,,,,,,0.10,,,,0.10,,,,,,,14.0,Unknown,Unknown
16-096,"Mullet, Grey, flesh only, grilled","Calculated from raw, whole fish with guts removed",JA,,"Fish and Fish Products Supplement, 1993",,67.8,4.12,25.7,5.2,0.0,150,629,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,1.40,,,,,,,,1.20,,,,0.70,,,,,,,44.0,Unknown,Unknown
16-095,"Mullet, Grey, flesh only, raw",Literature sources,JA,,"Fish and Fish Products Supplement, 1993",,75.2,3.17,19.8,4.0,0.0,115,485,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,1.10,,,,,,,,0.90,,,,0.50,,,,,,,34.0,Unknown,Unknown
16-097,"Mullet, Grey, grilled, weighed with bones and skin",Calculated from grilled 16-096,JA,,"Fish and Fish Products Supplement, 1993",,37.3,2.27,14.1,2.9,0.0,82,346,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.80,,,,,,,,0.60,,,,0.40,,,,,,,24.0,Unknown,Unknown
16-099,"Mullet, Red, flesh only, grilled","6 samples, grilled for 7 minutes, whole fish with guts removed",JA,,"LGC, Analytical survey of fish and fish products, 1991-1992",,73.9,3.26,20.4,4.4,0.0,121,510,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,N,,,,,,,,N,,,,N,,,,,,,N,Unknown,Unknown
16-100,"Mullet, Red, flesh only, grilled, weighed with bones and skin",Calculated from grilled 16 - 099,JA,,"LGC, Analytical survey of fish and fish products, 1991-1992",,34.7,1.53,9.6,2.1,0.0,57,240,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,N,,,,,,,,N,,,,N,,,,,,,N,Unknown,Unknown
16-098,"Mullet, Red, flesh only, raw","6 samples, purchased whole",JA,,"LGC, Analytical survey of fish and fish products, 1991-1992",,77.7,2.99,18.7,3.8,0.0,109,459,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,N,,,,,,,,N,,,,N,,,,,,,N,Unknown,Unknown
16-432,"Pangasius, flesh only, baked",Calculated from 16-382 and 31.9% weight loss,JA,,"DH, Nutrient analysis of fish and fish products, 2013",,76.1,3.50,21.8,2.3,0.0,109,458,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.72,,0.21,,0.03,,0.65,,0.65,,0.25,,0.25,,,,,,Tr,52.5,Unknown,Unknown
16-433,"Pangasius, flesh only, poached",Calculated from 16-382 and 27.2% weight loss,JA,,"DH, Nutrient analysis of fish and fish products, 2013",,77.6,3.28,20.5,2.2,0.0,102,429,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.68,,0.20,,0.03,,0.60,,0.61,,0.23,,0.23,,,,,,Tr,49.2,Unknown,Unknown
16-382,"Pangasius, flesh only, raw","6 samples, 6 products, frozen and chilled. Also known as Vietnamese river cobbler and basa",JA,,"DH, Nutrient analysis of fish and fish products, 2013",,83.7,2.38,14.9,1.6,0.0,74,313,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,43.46,0.49,,0.15,,0.02,38.80,0.44,,0.44,14.84,0.17,,0.17,,,,,0.29,Tr,36.0,Unknown,Unknown
16-101,"Parrot fish, raw",Literature sources,JA,,"Fish and Fish Products Supplement, 1993",,79.0,3.18,19.9,0.4,0.0,83,353,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.10,,,,,,,,Tr,,,,0.20,,,,,,,N,Unknown,Unknown
16-434,"Plaice, flesh only, baked",Frozen and chilled. Calculated from raw 16-381 using 22.8% weight loss,JA,,"DH, Nutrient analysis of fish and fish products, 2013",,74.6,3.40,21.3,1.6,0.0,99,419,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.28,,0.04,,0.29,,0.32,,0.33,,0.33,,0.33,,,,,,0.01,85.7,Unknown,Unknown
16-381,"Plaice, flesh only, raw","10 samples, 9 products, frozen and chilled",JA,16-105 16-102 ,"DH, Nutrient analysis of fish and fish products, 2013",,80.4,2.62,16.4,1.2,0.0,76,323,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,27.15,0.22,,0.03,,0.22,31.13,0.25,,0.26,31.42,0.25,,0.25,,,,,0.68,0.01,66.0,Unknown,Unknown
16-435,"Plaice, flesh only, steamed",Calculated from 16-381 using 15.9% weight loss,JA,16-108 ,"DH, Nutrient analysis of fish and fish products, 2013",,76.7,3.12,19.5,1.4,0.0,91,383,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.26,,0.04,,0.27,,0.30,,0.30,,0.30,,0.30,,,,,,0.01,78.5,Unknown,Unknown
16-480,"Plaice, flesh only, steamed, fillets weighed with bones and skin",Calculated from 16-435 using edible conversion factor of 0.74,JA,16-109 ,"DH, Nutrient analysis of fish and fish products, 2013",,56.7,2.32,14.5,1.1,0.0,68,287,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.19,,0.03,,0.20,,0.22,,0.23,,0.22,,0.22,,,,,,Tr,58.4,Unknown,Unknown
16-498,"Plaice, in batter, fried in blended oil","Samples as fried in retail blend oil 16-112, fatty acids calculated.",JA,16-110 ,"Reviewed 2014. Fish and Fish Products Supplement, 1993;  with estimates from 19-368 and 16-403",,52.4,2.43,15.2,16.8,12.0,257,1072,12.0,,Tr,Tr,,Tr,Tr,0.0,Tr,0.0,0.5,N,,1.80,,,,,,,,6.10,,,,8.20,,,,,,N,N,Unknown,Unknown
16-499,"Plaice, in batter, fried in retail blend oil","20 samples purchased from fish and chip shops, fatty acids calculated.",JA,16-112 ,"Reviewed 2014. Fish and Fish Products Supplement, 1993; with estimates from 19-368 and 16-403",,52.4,2.43,15.2,16.8,12.0,257,1072,12.0,,Tr,Tr,,Tr,Tr,0.0,Tr,0.0,0.5,0.5,,8.66,,,,,,,,6.11,,,,1.00,,,,,,0.39,60.0,Unknown,Unknown
16-500,"Plaice, in batter, fried in sunflower oil","Samples as fried in retail blend oil, fatty acids calculated.",JA,16-113 ,"Reviewed 2014. Fish and Fish Products Supplement, 1993; with estimates from 19-368 and 16-403",,52.4,2.43,15.2,16.8,12.0,257,1072,12.0,,Tr,Tr,,Tr,Tr,0.0,Tr,0.0,0.5,0.5,,8.66,,,,,,,,6.11,,,,0.39,,,,,,0.39,60.0,Unknown,Unknown
16-403,"Plaice, in breadcrumbs, baked","6 samples, 6 products, frozen and chilled",JA,,"DH, Nutrient analysis of fish and fish products, 2013",,52.8,2.30,14.4,11.6,21.5,243,1018,20.2,,1.3,0.2,Tr,Tr,Tr,1.1,Tr,,0.5,1.5,11.09,1.23,,3.19,,0.76,50.65,5.62,,5.64,35.59,3.95,,3.95,,,,,0.20,0.02,39.0,Unknown,Unknown
16-436,"Pollock, Alaskan, flesh only, baked","Frozen and chilled, calculated from raw 16-378 using 41.8% weight loss",JA,,"DH, Nutrient analysis of fish and fish products, 2013",,72.0,4.51,28.2,1.2,0.0,124,523,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.24,,0.02,,0.25,,0.28,,0.29,,0.27,,0.27,,,,,,0.01,84.5,Unknown,Unknown
16-378,"Pollock, Alaskan, flesh only, raw","9 samples, 8 products, frozen and chilled",JA,16-123 ,"DH, Nutrient analysis of fish and fish products, 2013",,83.7,2.62,16.4,0.7,0.0,72,305,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,28.58,0.14,,0.01,,0.14,33.85,0.17,,0.17,31.90,0.16,,0.16,,,,,1.18,0.01,49.0,Unknown,Unknown
16-437,"Pollock, Alaskan, flesh only, steamed",Calculated from 16-378 using 40% weight loss,JA,,"DH, Nutrient analysis of fish and fish products, 2013",,72.8,4.38,27.4,1.2,0.0,120,508,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.23,,0.02,,0.24,,0.28,,0.29,,0.26,,0.26,,,,,,0.01,82.1,Unknown,Unknown
16-124,"Pomfret, black, raw",Literature sources,JA,,"Gopalan et al (1980) Nutritive value of Indian foods, and Wu Leung et al (1972) Food composition table for use in East Asia",,77.5,3.00,18.8,2.6,0.0,99,416,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.70,,,,,,,,0.30,,,,0.80,,,,,,,N,Unknown,Unknown
16-125,"Pomfret, white, raw",Literature sources,JA,,"Fish and Fish Products Supplement, 1993",,74.9,2.93,18.3,2.1,0.0,92,389,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.60,,,,,,,,0.40,,,,0.40,,,,,,,N,Unknown,Unknown
16-127,"Red snapper, flesh only, fried in blended oil, weighed with bones and skin","10 whole fish, shallow fried for 7 minutes per side",JA,,"LGC, Nutritional survey fish and fish products, 1986-1987",,71.4,3.92,24.5,3.1,0.0,126,531,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.60,,,,,,,,0.80,,,,1.20,,,,,,,46.0,Unknown,Unknown
16-128,"Red snapper, flesh only, fried in blended oil, weighed with bones and skin",Calculated from fried in blended oil 16-127,JA,,"LGC, Nutritional survey fish and fish products, 1986-1987",,36.4,2.00,12.5,1.6,0.0,64,271,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.30,,,,,,,,0.40,,,,0.60,,,,,,,23.0,Unknown,Unknown
16-129,"Red snapper, flesh only, fried in sunflower oil","10 whole fish, shallow fried for 7 minutes per side",JA,,"LGC, Nutritional survey fish and fish products, 1986-1987",,71.4,3.92,24.5,3.1,0.0,126,531,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.70,,,,,,,,0.60,,,,1.40,,,,,,,46.0,Unknown,Unknown
16-130,"Red snapper, flesh only, fried in sunflower oil, weighed with bones and skin",Calculated from fried in sunflower oil 16-129,JA,,"LGC, Nutritional survey fish and fish products, 1986-1987",,36.4,2.00,12.5,1.6,0.0,64,271,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.30,,,,,,,,0.30,,,,0.70,,,,,,,23.0,Unknown,Unknown
16-126,"Red snapper, flesh only, raw",Literature sources and calculation from fried,JA,,"Fish and Fish Products Supplement, 1993",,78.3,3.14,19.6,1.3,0.0,90,381,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.30,,,,,,,,0.20,,,,0.40,,,,,,,37.0,Unknown,Unknown
16-131,"Redfish, raw",Literature sources,JA,,"Fish and Fish Products Supplement, 1993",,78.1,2.94,18.4,2.7,0.0,98,413,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.50,,,,,,,,0.80,,,,0.50,,,,,,,42.0,Unknown,Unknown
16-134,"Rock Salmon/Dogfish, in batter, fried in blended oil","Samples as fried in retail blend oil, fatty acids calculated",JA,50-573 ,"LGC, Analytical survey of fish and fish products, 1991-1992",,51.3,2.83,14.7,21.9,10.3,295,1225,10.3,,Tr,Tr,,Tr,Tr,Tr,Tr,0.0,0.4,,,2.90,,,,,,,,8.00,,,,9.90,,,,,,N,N,Unknown,Unknown
16-135,"Rock Salmon/Dogfish, in batter, fried in blended oil, weighed with bones",Calculated from fried in blended oil 16-134,JA,50-574 ,"LGC, Analytical survey of fish and fish products, 1991-1992",,47.7,2.63,13.7,20.4,9.6,274,1139,9.6,,Tr,Tr,,Tr,Tr,Tr,Tr,0.0,0.4,,,2.70,,,,,,,,7.40,,,,9.20,,,,,,N,N,Unknown,Unknown
16-136,"Rock Salmon/Dogfish, in batter, fried in dripping",Samples as fried in retail blend oil 16-138 fatty acids calculated,JA,50-575 ,"LGC, Analytical survey of fish and fish products, 1991-1992",,51.3,2.83,14.7,21.9,10.3,295,1225,10.3,,Tr,Tr,,Tr,Tr,Tr,Tr,0.0,0.4,,,9.60,,,,,,,,8.10,,,,3.10,,,,,,N,N,Unknown,Unknown
16-137,"Rock Salmon/Dogfish, in batter, fried in dripping, weighed with bones",Calculated from fried in dripping 16-136,JA,50-576 ,"LGC, Analytical survey of fish and fish products, 1991-1992",,47.7,2.63,13.7,20.4,9.6,274,1139,9.6,,Tr,Tr,,Tr,Tr,Tr,Tr,0.0,0.4,,,8.90,,,,,,,,7.60,,,,2.90,,,,,,N,N,Unknown,Unknown
16-138,"Rock Salmon/Dogfish, in batter, fried in retail blend oil","10 samples purchased from fish and chip shops, fatty acids calculated",JA,,"LGC, Analytical survey of fish and fish products, 1991-1992",,51.3,2.83,14.7,21.9,10.3,295,1225,10.3,,Tr,Tr,,Tr,Tr,Tr,Tr,,0.4,,,5.30,,,,,,,,9.30,,,,6.20,,,,,,,N,Unknown,Unknown
16-139,"Rock Salmon/Dogfish, in batter, fried in retail blend oil, weighed with bones",Calculated from fried in retail blend oil,JA,,"LGC, Analytical survey of fish and fish products, 1991-1992",,47.7,2.63,13.7,20.4,9.6,274,1139,9.6,,Tr,Tr,,Tr,Tr,Tr,Tr,,0.4,,,4.90,,,,,,,,8.60,,,,5.80,,,,,,,N,Unknown,Unknown
16-140,"Rock Salmon/Dogfish, in batter, fried in sunflower oil","Samples as fried in retail blend oil, fatty acids calculated",JA,,"LGC, Analytical survey of fish and fish products, 1991-1992",,51.3,2.83,14.7,21.9,10.3,295,1225,10.3,,Tr,Tr,,Tr,Tr,Tr,Tr,,0.4,,,3.10,,,,,,,,5.60,,,,12.00,,,,,,,N,Unknown,Unknown
16-141,"Rock Salmon/Dogfish, in batter, fried in sunflower oil, weighed with bones",Calculated from fried in sunflower oil,JA,,"LGC, Analytical survey of fish and fish products, 1991-1992",,47.7,2.63,13.7,20.4,9.6,274,1139,9.6,,Tr,Tr,,Tr,Tr,Tr,Tr,,0.4,,,2.90,,,,,,,,5.20,,,,11.20,,,,,,,N,Unknown,Unknown
16-133,"Rock Salmon/Dogfish, raw",Data from Seafish Industry Authority and literature sources,JA,,"Fish and Fish Products Supplement, 1993",,68.3,3.24,16.6,9.7,0.0,154,641,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,1.40,,,,,,,,2.60,,,,2.70,,,,,,,76.0,Unknown,Unknown
16-132,"Rohu, raw",Literature sources. Imported frozen from Bangladesh,JA,,Gopalan et al (1980) Nutritive value of Indian foods,,76.7,2.66,16.6,1.4,0.0,79,334,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,N,,,,,,,,N,,,,N,,,,,,,N,Unknown,Unknown
16-010,"Salted fish, Chinese, bones removed, steamed",8 assorted varieties,JA,,"Fish and Fish Products Supplement, 1993",,47.6,5.42,33.9,2.2,0.0,155,658,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,N,,,,,,,,N,,,,N,,,,,,,N,Unknown,Unknown
16-142,"Shark, raw",Data from Seafish Industry Authority and literature sources,JA,,"Fish and Fish Products Supplement, 1993",,74.8,3.67,23.0,1.1,0.0,102,432,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.20,,,,,,,,0.20,,,,0.40,,,,,,,44.0,Unknown,Unknown
16-144,"Skate, grilled",Calculated from raw 16-143,JA,,"Fish and Fish Products Supplement, 1993",,75.9,4.32,18.9,0.5,0.0,79,337,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.10,,,,,,,,0.10,,,,0.20,,,,,,,N,Unknown,Unknown
16-145,"Skate, grilled, weighed with bones","Calculated from grilled, wings",JA,,"Fish and Fish Products Supplement, 1993",,56.2,3.20,14.0,0.3,0.0,59,250,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,Tr,,,,,,,,0.10,,,,0.10,,,,,,,N,Unknown,Unknown
16-143,"Skate, raw",Data from Seafish Industry Authority and literature sources,JA,,"Fish and Fish Products Supplement, 1993",,80.7,3.46,15.1,0.4,0.0,64,272,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,Tr,,,,,,,,0.10,,,,0.20,,,,,,,N,Unknown,Unknown
16-477,"Sole, flesh only, grilled, fillets weighed with skin",Calculated from 16-380 using edible conversion factor of 0.77,JA,16-084 ,"DH, Nutrient analysis of fish and fish products, 2013",,59.1,2.65,16.6,0.5,0.0,71,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.12,,,,,,,,0.07,,,,0.12,,,,,,Tr,31.0,Unknown,Unknown
16-154,"Tilapia, raw",Literature sources. Type of bream,JA,,"Fish and Fish Products Supplement, 1993",,79.3,2.85,17.8,1.5,0.0,85,358,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.30,,,,,,,,0.40,,,,0.30,,,,,,,N,Unknown,Unknown
16-156,"Turbot, flesh only, grilled","Calculated from raw, whole fish and fillets",JA,,"Fish and Fish Products Supplement, 1993",,72.7,3.63,22.7,3.5,0.0,122,514,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.90,,,,,,,,0.80,,,,0.70,,,,,,,N,Unknown,Unknown
16-157,"Turbot, flesh only, grilled, weighed with bones and skin",Calculated from grilled 16-156,JA,,"Fish and Fish Products Supplement, 1993",,45.1,2.25,14.1,2.1,0.0,76,319,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.50,,,,,,,,0.50,,,,0.50,,,,,,,N,Unknown,Unknown
16-155,"Turbot, flesh only, raw",Literature sources,JA,,"Fish and Fish Products Supplement, 1993",,78.7,2.83,17.7,2.7,0.0,95,401,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.70,,,,,,,,0.60,,,,0.60,,,,,,,N,Unknown,Unknown
16-158,"White fish, dried, salted",Samples purchased whole from West Indian outlets,JA,,"Fish and Fish Products Supplement, 1993",,44.5,5.53,34.5,1.1,0.0,148,627,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,N,,,,,,,,N,,,,N,,,,,,,N,Unknown,Unknown
