Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
19-580,"Duck with pineapple, homemade",Recipe,MR,19-396 ,Updated 2014,,52.6,2.22,13.8,25.5,6.7,313,1298,1.7,,4.9,1.1,,1.0,2.7,0.0,0.0,0.3,0.3,N,,7.62,,,,,,,,12.88,,,,3.55,,,,,,0.27,66.0,Unknown,Unknown
19-586,"Enchiladas, beef, homemade",Recipe,MR,19-371 ,Updated 2014,,67.0,1.55,9.6,8.2,11.1,153,640,8.2,,2.7,0.9,,1.0,0.5,Tr,Tr,,1.2,0.5,,3.49,,,,,,,,3.06,,,,0.85,,,,,,0.31,23.1,Unknown,Unknown
19-131,"Faggots in gravy, retail, reheated","8 samples, 3 brands. 11-35% meat, chilled and frozen",MR,50-509  ,"Reviewed 2013. LGC, Nutritional analysis of meat and poultry products, 1994-1995",,69.6,1.31,8.2,7.5,12.6,148,619,10.8,0.1,1.7,0.5,0.0,0.3,0.3,0.6,0.0,0.0,0.2,N,,2.50,13.02,0.93,2.44,0.17,42.88,3.06,,2.90,15.09,1.08,,1.00,38.26,2.73,0.38,0.03,2.01,0.14,45.0,Unknown,Unknown
19-464,"Fajita, chicken, meat only, takeaway and restaurant","10 sub-samples, 2 from different establishments in each of 5 regions. Consists of  chicken, onions and peppers",MR,,"Reviewed 2013. Aspland and James Ltd, Nutrient analysis of ethnic takeaway foods, 1997",,72.6,2.69,16.8,6.3,0.3,125,524,0.2,0.1,Tr,Tr,,Tr,Tr,Tr,Tr,,1.0,0.8,35.23,2.12,21.67,1.31,3.90,0.23,38.15,2.30,38.63,2.33,25.68,1.55,26.14,1.57,34.02,2.05,1.21,0.07,0.48,0.03,48.2,Unknown,Unknown
19-583,"Goulash, homemade",Recipe,MR,19-340 ,Updated 2014,,80.2,1.11,6.9,3.0,6.5,79,332,4.3,,1.7,0.7,,0.6,0.4,0.0,0.0,,0.8,N,,0.81,,,,,,,,1.46,,,,0.52,,,,,,0.05,17.4,Unknown,Unknown
19-522,"Hot pot, lamb/beef with potatoes, retail, reheated","10 samples, 6 brands of beef, lamb and Lancashire hot pot.  10-32% meat, chilled and frozen",MR,19-231 ,"LGC, Nutritional analysis of meat and poultry products, 1994-1995; and industry data, 2013",,74.4,1.15,7.2,4.4,10.6,108,455,9.6,,1.0,0.3,0.0,0.3,0.4,0.0,0.0,0.0,0.9,1.9,,1.70,9.42,0.39,2.98,0.12,38.36,1.58,,1.90,10.84,0.45,,0.50,39.51,1.62,1.19,0.05,8.55,0.40,N,Unknown,Unknown
19-615,"Kebabs, pork and pineapple, homemade",Recipe,MR,19-420 ,Updated 2014,,66.6,2.34,14.4,9.9,5.9,170,709,0.1,,6.1,2.2,,2.6,1.0,Tr,0.0,0.0,0.8,N,,2.44,,,,,,,,4.63,,,,2.20,,,,,,0.07,41.1,Unknown,Unknown
19-587,"Kheema, beef, homemade",Recipe,MR,19-372 ,Updated 2014,,69.5,1.87,11.7,10.8,4.6,160,666,1.5,,2.6,0.7,0.0,0.6,1.3,0.0,0.0,,1.1,N,,3.69,,,,,,,,4.91,,,,1.03,,,,,,0.41,30.2,Unknown,Unknown
19-480,"Kheema, lamb, homemade",Recipe,MR,19-343 ,Updated 2013,,69.3,1.76,11.0,13.4,4.0,178,740,1.1,0.1,2.4,0.6,Tr,0.6,1.3,0.0,0.0,0.0,1.0,1.5,,3.84,,,,,,,,4.00,,,,4.51,,,,,,0.54,37.6,Unknown,Unknown
19-593,"Kheema, lamb, reduced fat, homemade",Recipe,MR,19-399 ,Updated 2014,,72.4,1.83,11.4,9.4,3.2,142,593,1.1,,1.6,0.5,,0.5,0.6,0.0,0.0,,1.3,1.6,,3.32,,,,,,,,4.08,,,,1.09,,,,,,0.55,38.8,Unknown,Unknown
19-642,"Kofta, beef, homemade",Recipe,MR,50-543 ,Updated 2014,,49.2,4.04,25.3,20.5,1.3,290,1203,Tr,,0.8,0.3,,0.2,0.3,0.0,0.0,,0.1,0.3,,8.52,,,,,,,,8.70,,,,0.79,,,,,,0.96,112.4,Unknown,Unknown
19-594,"Kofta, lamb, coated with breadcrumbs, homemade",Recipe,MR,19-400 ,Updated 2014,,48.4,3.84,23.8,16.0,9.7,277,1157,8.2,,0.9,N,,N,N,0.4,Tr,,0.4,N,,7.08,,,,,,,,6.25,,,,0.87,,,,,,1.21,122.7,Unknown,Unknown
19-598,"Lamb stir-fried with vegetables, homemade",Recipe,MR,19-402 ,Updated 2014,,62.3,2.62,16.4,18.4,2.3,244,1013,0.3,,2.0,0.6,,0.6,0.8,0.0,0.0,0.5,0.6,N,,7.36,,,,,,,,7.45,,,,2.10,,,,,,1.26,66.2,Unknown,Unknown
19-608,"Lamb, mince, stewed with onions","Recipe, containing onion, stock, flour and seasoning",MR,19-411 ,Updated 2014,,77.0,1.69,10.6,8.5,2.8,129,539,1.8,,0.6,0.2,,0.2,0.2,0.0,0.0,0.0,0.2,0.4,,3.34,,,,,,,,3.47,,,,0.67,,,,,,0.58,40.4,Unknown,Unknown
19-600,"Lamb's heart casserole, homemade",Recipe,MR,19-404 ,Updated 2014,,68.2,1.91,11.8,8.1,9.9,161,652,9.1,,0.6,N,,N,N,N,0.0,0.6,0.4,N,,2.91,,,,,,,,2.41,,,,0.82,,,,,,0.33,91.6,Unknown,Unknown
19-601,"Lancashire hotpot, homemade",Recipe,MR,19-345 ,Updated 2014,,77.2,1.17,7.3,6.9,7.4,119,500,5.8,,1.4,0.5,,0.4,0.5,0.0,0.0,0.0,0.9,1.1,,2.96,,,,,,,,2.76,,,,0.53,,,,,,0.52,27.4,Unknown,Unknown
19-481,"Lasagne, homemade","Beef, Recipe",MR,19-346 ,Updated 2013,,63.3,1.57,9.6,9.6,15.2,180,756,12.3,,2.8,0.5,0.0,0.4,0.3,0.2,1.4,0.0,0.9,1.0,,4.18,,,,,,,,3.38,,,,1.14,,,,,,0.31,24.8,Unknown,Unknown
19-482,"Lasagne, homemade, with extra lean minced beef",Recipe,MR,,Updated 2013,,65.7,1.65,10.1,7.0,15.2,160,671,12.3,0.1,2.8,0.5,Tr,0.4,0.3,0.2,1.4,0.0,0.9,1.0,,3.13,,,,,,,,2.31,,,,1.06,,,,,,0.18,19.9,Unknown,Unknown
19-523,"Lasagne, retail, reheated","12 samples, 11 brands. 10-20% meat, chilled and frozen",MR,19-238 ,"LGC, Nutrient analysis of foods important for elderly people, 1994; and industry data, 2013. Vitamin K1 Bolton-Smith et al Br.J. Nutr.83, 2000",,68.1,1.18,7.4,6.1,15.7,143,603,12.7,,3.0,0.6,0.0,0.7,0.4,0.0,1.3,0.0,0.7,1.7,,2.80,10.07,0.59,1.30,0.08,34.99,2.03,,2.20,11.18,0.65,,0.70,46.71,2.72,N,N,4.85,0.28,18.0,Unknown,Unknown
19-602,"Lemon chicken, homemade",Recipe,MR,19-405 ,Updated 2014,,69.1,2.70,16.9,6.2,7.1,150,631,3.8,,3.3,Tr,,0.1,3.2,0.0,0.0,,Tr,Tr,,0.57,,,,,,,,3.58,,,,1.74,,,,,,0.01,47.7,Unknown,Unknown
19-603,"Liver and bacon, fried, homemade",Recipe,MR,19-406 ,Updated 2014,,53.0,4.63,28.9,14.7,Tr,247,1031,Tr,,0.0,0.0,,0.0,Tr,0.0,0.0,,Tr,Tr,,N,,,,,,,,N,,,,N,,,,,,0.02,332.8,Unknown,Unknown
19-604,"Liver and onions, stewed, homemade",Recipe,MR,19-407 ,Updated 2014,,68.8,2.36,14.7,6.9,5.4,142,592,Tr,,4.3,1.6,,1.2,1.5,0.0,0.0,0.0,1.0,1.5,,1.34,,,,,,,,2.75,,,,1.41,,,,,,Tr,297.2,Unknown,Unknown
19-605,"Meat loaf, homemade",Recipe,MR,19-368 ,Updated 2014,,57.2,2.67,16.6,10.9,12.7,213,894,10.7,,1.5,N,,N,N,0.6,Tr,,0.5,0.4,,4.01,,,,,,,,4.45,,,,1.03,,,,,,0.31,70.4,Unknown,Unknown
19-326,"Meat samosas, takeaway",10 samples from Indian restaurants,MR,19-059 19-289 11-353 50-174 ,"Reviewed 2013. Aspland and James Ltd, Nutrient analysis of ethnic and takeaway foods, 1997. Fatty acids from Fatty Acids Supplement 19-289",,44.5,1.82,11.4,17.3,18.9,272,1136,16.8,0.2,1.9,Tr,,0.5,Tr,1.4,Tr,0.0,2.4,N,,4.45,23.37,3.85,5.40,0.89,41.34,6.82,,7.04,28.92,4.77,,4.77,27.00,4.45,0.85,0.14,1.32,0.22,19.7,Unknown,Unknown
19-613,"Meatballs, pork and beef, in tomato sauce, homemade",Recipe,MR,19-415 ,Updated 2014,,76.0,1.60,10.0,7.2,4.6,123,515,1.6,,2.8,1.1,,1.4,0.1,0.1,0.0,,0.8,0.9,,2.69,,,,,,,,2.99,,,,0.79,,,,,,0.19,41.4,Unknown,Unknown
19-609,"Moussaka, homemade",Recipe,MR,19-412 ,Updated 2014,,76.5,1.36,8.5,8.0,4.5,128,518,1.5,,2.7,0.9,,0.7,0.2,0.0,0.9,,1.0,N,,3.39,,,,,,,,3.13,,,,0.76,,,,,,0.40,38.8,Unknown,Unknown
19-507,"Moussaka, retail, reheated","8 samples, 4 brands of beef and lamb. 20-23% meat, chilled/frozen/longlife",MR,19-248 ,"LGC, Nutritional analysis of meat and poultry products, 1994-1995; and industry data, 2013",,70.6,1.33,8.3,8.3,8.6,140,586,6.5,0.1,2.0,0.4,0.0,0.6,0.0,0.0,1.0,0.0,0.8,1.9,,2.90,10.89,0.86,3.61,0.29,42.42,3.36,,3.60,12.79,1.01,,1.10,36.04,2.85,1.30,0.10,5.12,0.40,26.0,Unknown,Unknown
19-611,"Pasta with ham and mushroom sauce, homemade",Recipe,MR,19-413 ,Updated 2014,,71.7,1.00,5.7,5.3,16.2,132,554,15.3,,1.0,Tr,,0.1,Tr,0.6,0.3,0.0,1.1,1.2,,3.18,,,,,,,,1.37,,,,0.35,,,,,,0.17,17.5,Unknown,Unknown
19-483,"Pasta with meat and tomato sauce, homemade",Recipe,MR,19-347 ,Updated 2013,,65.9,1.11,6.6,4.1,20.4,140,590,18.5,Tr,1.9,0.7,,0.7,0.2,0.3,0.0,0.0,2.0,2.1,,1.41,,,,,,,,1.72,,,,0.50,,,,,,0.15,10.7,Unknown,Unknown
19-632,"Peppers, stuffed with beef, rice and vegetables, homemade",Recipe,MR,19-438 ,Updated 2014,,77.5,1.01,6.2,4.3,9.2,99,415,6.5,,2.5,1.0,,1.1,0.2,0.1,Tr,,1.0,N,,1.78,,,,,,,,1.74,,,,0.24,,,,,,0.20,14.9,Unknown,Unknown
18-505,"Pie, beef, puff or shortcrust pastry, family size, retail","8 samples, 8 products, including steak and mushroom and steak and ale",MR,,"DH, Nutrient analysis of a range of processed foods with particular reference to trans fatty acids, 2013",,58.1,1.42,8.9,13.0,18.1,220,921,16.8,,1.2,0.2,Tr,0.2,0.4,0.5,Tr,,2.0,2.0,44.68,5.53,10.16,1.26,1.92,0.24,41.93,5.19,42.42,5.26,12.08,1.50,12.08,1.50,44.16,5.47,0.51,0.06,0.49,0.06,16.3,Unknown,Unknown
18-506,"Pie, beef, puff or shortcrust pastry, individual, retail","9 samples, 9 products, including beef and onion",MR,,"DH, Nutrient analysis of a range of processed foods with particular reference to trans fatty acids, 2013",,44.1,1.47,9.2,17.7,25.5,292,1220,24.3,,1.2,0.2,Tr,0.1,0.2,0.7,Tr,,1.3,2.1,46.85,7.90,9.88,1.67,1.27,0.21,40.34,6.80,41.12,6.94,11.15,1.88,11.15,1.88,46.24,7.80,0.61,0.10,0.78,0.13,23.8,Unknown,Unknown
19-559,"Pie, chicken and mushroom, single crust, homemade",Recipe,MR,19-359 ,Updated 2014,,62.1,2.22,13.6,10.4,14.3,202,846,10.8,,2.0,0.1,0.0,0.1,0.0,0.1,1.7,0.0,0.7,1.0,,4.35,,,,,,,,3.97,,,,1.35,,,,,,0.11,36.1,Unknown,Unknown
19-575,"Pie, Cottage, homemade",Recipe,MR,19-391 ,Updated 2014,,74.5,1.01,6.3,6.3,10.4,126,527,8.7,,1.6,N,,N,N,0.0,0.2,,0.9,1.3,,2.36,,,,,,,,2.78,,,,0.54,,,,,,0.21,15.6,Unknown,Unknown
19-494,"Pie, Cottage/Shepherd's, reheated","11 samples including beef and lamb, chilled and frozen, 11.5-25% meat",MR,19-216 ,"LGC, Nutrient analysis of foods important in elderly people, 1994; and industry data, 2013. Vitamin K1 from Bolton-Smith et al Br.J. Nutr.83, 2000",,73.1,0.72,4.5,5.4,11.9,111,467,10.3,,1.6,0.3,0.0,0.2,0.3,0.0,0.8,0.0,0.9,1.2,,2.40,6.90,0.36,1.10,0.06,38.99,2.01,,2.20,7.38,0.38,,0.40,45.57,2.35,1.96,0.10,5.37,0.28,16.0,Unknown,Unknown
19-629,"Pie, steak and kidney, double crust, homemade",Recipe,MR,19-363 ,Updated 2014,,42.7,2.39,14.6,18.1,22.2,305,1275,21.2,,0.9,Tr,,Tr,0.0,0.9,Tr,0.0,0.6,1.8,,8.53,,,,,,,,6.60,,,,1.94,,,,,,0.05,81.6,Unknown,Unknown
19-639,"Pie, turkey, single crust, homemade",Recipe,MR,19-365 ,Updated 2014,,60.9,2.22,13.8,10.4,14.9,205,858,11.1,,2.4,0.1,,0.1,0.4,0.1,1.7,0.0,1.0,1.5,,4.33,,,,,,,,3.87,,,,1.48,,,,,,0.12,40.7,Unknown,Unknown
19-665,"Pork chops in mustard and cream, homemade",Recipe,MR,19-616,Updated 2020,,60.49,2.48,15.5,19.4,1,263,1090,Tr,,1,0.2,,0.3,0.1,0,0.4,3.2,0.2,0.2,,7.61,,,,,,,,7.92,,,,2.64,,,,,,0.15,56.1,Unknown,Unknown
19-666,"Pork chops in mustard and cream, homemade, weighed with bone",Recipe,MR,19-617,Updated 2020,,53.3,2.17,13.6,17,0.9,230,954,Tr,,0.9,0.2,,0.2,0.1,0,0.4,2.8,0.2,0.1,,6.66,,,,,,,,6.94,,,,2.31,,,,,,0.13,49.2,Unknown,Unknown
19-467,"Pork pie, individual","10 samples, 10 products",MR,,"DH, Nutrient analysis of a range of processed foods with particular reference to trans fatty acids, 2013",,32.1,1.58,9.9,26.0,25.7,370,1542,24.2,,1.5,0.2,Tr,Tr,0.1,1.2,Tr,,1.2,2.9,40.86,10.12,13.10,3.25,1.39,0.34,44.00,10.90,44.25,10.96,14.49,3.59,14.49,3.59,40.58,10.05,0.28,0.07,0.25,0.06,34.7,Unknown,Unknown
19-670,"Pork, spare ribs, 'barbecue style', homemade",Recipe,MR,19-620,Updated 2020,,40.1,3.32,20.8,22.3,4.9,302,1258,0.6,,5.0,1.2,,0.9,1.4,0.0,0.0,0.0,0.6,0.8,,6.11,,,,,,,,10.56,,,,4.2,,,,,,0.07,69.7,Unknown,Unknown
19-671,"Pork, spare ribs, 'barbecue style', homemade, weighed with bone",Recipe,MR,19-621,Updated 2020,,18.8,1.55,9.7,10.4,2.3,142,586,0.3,,2.3,0.6,,0.4,0.6,0.0,0.0,0.0,0.3,0.4,,2.82,,,,,,,,4.80,,,,1.94,,,,,,Tr,31.8,Unknown,Unknown
19-265,"Pork, spare ribs, 'barbecue style', meat only, retail, reheated, weighed with bone","Calculated from 19-264, chilled and frozen",MR,19-263,"Meat Products and Dishes Supplement, 1996",,17.4,1.47,9.2,6.0,2.0,98,410,0.5,,1.5,,,,,,,0.0,Tr,,,2.20,,,,,,,,2.40,,,,1.00,,,,,,Tr,57.0,Unknown,Unknown
19-264,"Pork, spare ribs, 'barbecue style', meat only, retail, reheated","5 samples including American and Chinese style and hot and spicy ribs. 80-90% meat, chilled and frozen",MR,19-262,"Reviewed 2013. LGC, Nutrient analysis of foods commonly consumed by schoolchildren, 1995",,49.6,4.21,26.3,17.1,5.8,281,1173,1.4,,4.4,N,,N,N,0.0,0.0,0.0,Tr,0.6,,6.20,15.13,2.41,1.96,0.31,42.23,6.73,,6.80,16.99,2.71,,2.70,38.72,6.17,0.51,0.08,0.78,0.12,160.0,Unknown,Unknown
19-672,"Pork, spare ribs, in black bean sauce, meat and sauce only, homemade",Recipe,MR,19-618,Updated 2020,,61.5,2.30,14.3,14.5,5.8,216,899,0.7,,5.1,0.9,,0.7,3.5,0.0,0.0,1.0,0.3,N,,N,,,,,,,,N,,,,N,,,,,,0.05,46.0,Unknown,Unknown
19-673,"Pork, spare ribs, in black bean sauce, meat and sauce only, homemade, weighed with bone",Recipe,MR,19-619,Updated 2020,,35.2,1.31,8.2,8.2,3.3,123,512,0.4,,2.9,0.5,,0.4,2.0,0.0,0.0,0.6,0.3,N,,N,,,,,,,,N,,,,N,,,,,,Tr,25.7,Unknown,Unknown
19-667,"Pork, stir-fried with vegetables, homemade",Recipe,MR,19-622,Updated 2020,,73.3,2.62,16.4,2.9,2.6,103,436,1.4,,1.2,0.4,,0.4,0.4,Tr,0,0.3,0.5,N,,0.58,,,,,,,,1.41,,,,0.72,,,,,,Tr,44,Unknown,Unknown
19-668,"Pork, sweet and sour, made with lean pork, homemade",Recipe,MR,19-634,Updated 2020,,66.6,2.32,14.5,6.3,11,162,682,3.5,,7.2,1,,1,5.2,0,0,0.9,0.5,N,,1.02,,,,,,,,3.31,,,,1.5,,,,,,Tr,51.8,Unknown,Unknown
19-669,"Pork, sweet and sour, made with sweet and sour cook in sauce",Recipe,MR,19-633,Updated 2020,,67.6,2.45,15.3,4.9,11.4,148,626,1.4,,10,2.5,,2.5,5,0,0,0,0.5,0.4,,1.11,,,,,,,,N,,,,N,,,,,,Tr,45.5,Unknown,Unknown
19-566,"Risotto, chicken, homemade",Recipe,MR,19-384 ,Updated 2014,,59.4,1.43,8.9,3.3,25.3,173,725,N,,N,N,,0.3,N,0.0,0.0,0.0,N,0.8,,1.54,,,,,,,,0.87,,,,0.31,,,,,,0.07,29.4,Unknown,Unknown
19-625,"Salmis of pheasant, homemade",Recipe,MR,,Updated 2014,,79.7,1.59,9.9,5.6,2.4,106,444,0.9,,1.4,0.4,,0.4,0.6,0.0,N,0.9,0.4,N,,N,,,,,,,,N,,,,N,,,,,,N,75.3,Unknown,Unknown
19-596,"Samosas, lamb, baked, homemade",Recipe,MR,19-361 ,Updated 2014,,46.1,1.81,11.1,17.5,23.1,288,1200,20.8,,1.6,0.4,,0.3,0.6,0.0,0.0,0.0,1.7,2.3,,3.39,,,,,,,,9.07,,,,3.81,,,,,,0.44,30.9,Unknown,Unknown
19-577,"Sauce, duck a l'orange",Used for duck a l'orange recipe calculations,MR,19-395 ,Updated 2014,,86.8,0.08,0.5,3.7,7.1,66,277,5.3,,1.8,0.6,,0.6,0.5,0.0,0.0,0.6,Tr,N,,2.10,,,,,,,,0.85,,,,0.13,,,,,,0.12,8.6,Unknown,Unknown
19-626,"Shepherd's pie, homemade",Recipe,MR,19-435 ,Updated 2014,,77.5,0.94,5.9,5.4,9.5,107,450,8.5,,0.9,0.2,,0.2,0.2,0.0,0.2,,0.6,0.9,,2.04,,,,,,,,2.23,,,,0.53,,,,,,0.27,19.0,Unknown,Unknown
19-525,Shish kebab in pitta bread with salad,"Calculated from 37% shish kebab (19-150), 27% pitta bread and 36% salad",MR,19-151 ,Updated 2013,,65.1,2.22,13.6,4.1,15.4,149,629,14.1,,1.3,0.4,Tr,0.4,Tr,0.5,0.0,0.0,1.1,1.2,,1.51,,,,,,,,1.62,,,,0.46,,,,,,0.21,33.3,Unknown,Unknown
19-150,"Shish kebab, meat only",20 samples from assorted takeaways,MR, ,"Reviewed 2013. LGC, Nutrient analysis of retail cuts of lamb, 1993-1994. No new analysis/data available for review",,59.4,4.64,29.0,10.0,0.0,206,863,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.90,5.68,0.52,2.98,0.27,41.20,3.77,,4.30,7.83,0.72,,0.80,40.30,3.68,1.65,0.15,6.29,0.58,90.0,Unknown,Unknown
19-627,"Shish kebabs, with onions and peppers, homemade",Recipe,MR,19-436 ,Updated 2014,,65.8,2.05,12.8,15.2,4.6,206,857,0.1,,3.0,1.2,,1.2,0.6,0.0,0.0,0.0,1.2,N,,5.60,,,,,,,,6.45,,,,1.73,,,,,,0.96,50.6,Unknown,Unknown
19-628,"Spaghetti bolognese, homemade","Recipe, including meat, sauce and spaghetti",MR,19-425 ,Updated 2014,,67.7,1.34,8.1,6.1,17.2,151,635,15.3,,1.8,0.6,,0.6,0.2,0.5,0.0,,1.0,1.2,,2.15,,,,,,,,2.24,,,,1.06,,,,,,0.23,16.7,Unknown,Unknown
19-542,"Spaghetti bolognese, retail, meat and sauce only, reheated","12 samples, 10-18% meat, chilled and frozen",MR,19-328 ,"LGC, Nutrient analysis of foods important in elderly people, 1994; and industry data, 2013",,76.9,1.49,9.3,5.7,5.3,108,454,2.3,,3.0,1.1,0.0,1.3,0.6,0.0,0.0,0.0,0.9,N,,2.30,6.14,0.33,2.44,0.13,43.34,2.35,,2.50,7.77,0.42,,0.50,41.79,2.27,2.01,0.11,4.49,0.24,N,Unknown,Unknown
19-524,"Spaghetti bolognese, retail, reheated, with spaghetti","Recipe. calculated using 56% spaghetti and 44% meat and sauce, chilled and frozen",MR,19-353 ,"LGC, Nutrient analysis of foods important in elderly people, 1994; industry data, 2013; and LGC, Nutrient analysis of pasta and pasta sauces, 2004",,70.2,1.09,6.6,2.8,20.0,126,536,18.1,Tr,1.9,0.5,,0.6,0.3,0.5,0.0,0.0,1.2,N,,1.06,,,,,,,,1.14,,,,0.36,,,,,,0.11,N,Unknown,Unknown
19-327,"Spring rolls, meat, takeaway",10 samples,MR,19-294 ,"Aspland and James Ltd, Nutrient analysis of ethnic and takeaway foods, 1997; fatty acids as Fatty Acids Supplement 19-294. No new analysis/data available for review",,54.9,1.04,6.5,16.4,18.2,242,1009,12.0,4.4,1.8,0.4,,0.6,0.5,0.3,Tr,0.0,1.9,2.0,24.30,3.81,0.00,3.74,6.40,1.00,44.77,7.02,44.94,7.05,30.76,4.82,30.76,4.82,24.26,3.80,0.04,0.01,0.17,0.03,7.4,Unknown,Unknown
19-473,"Stew, beef, homemade",Recipe,MR,19-334 ,Updated 2013,,76.3,1.91,11.9,4.6,4.8,105,441,2.5,0.3,2.0,0.5,0.0,0.4,1.1,0.0,0.0,0.0,0.6,1.1,,1.53,,,,,,,,1.77,,,,0.96,,,,,,0.10,34.8,Unknown,Unknown
19-550,"Stew, beef, made with lean beef, homemade",Recipe,MR,19-374 ,Updated 2014,,78.0,1.96,12.2,3.1,4.8,93,391,2.5,0.3,2.0,0.5,0.0,0.4,1.1,0.0,0.0,0.0,0.6,1.1,,0.86,,,,,,,,1.54,,,,0.48,,,,,,0.05,33.8,Unknown,Unknown
19-590,"Stew, beef, with dumplings, homemade",Recipe,MR,19-375 ,Updated 2014,,62.2,1.63,10.1,10.0,16.2,190,797,14.4,,1.6,0.4,Tr,0.3,0.9,0.0,0.0,0.0,0.9,N,,4.83,,,,,,,,3.89,,,,0.65,,,,,,0.37,31.6,Unknown,Unknown
19-479,"Stew, Irish, homemade",Recipe,MR,19-341 ,Updated 2013,,76.4,1.18,7.3,6.2,9.4,119,501,7.2,,1.9,0.6,,0.5,0.9,0.0,0.0,0.0,0.7,1.5,,2.89,,,,,,,,2.37,,,,0.34,,,,,,0.51,27.0,Unknown,Unknown
19-585,"Stew, Irish, made with lean lamb, homemade",Recipe,MR,19-342 ,Updated 2014,,78.3,1.22,7.6,4.9,8.6,107,450,6.5,,1.8,0.6,,0.5,0.7,0.0,0.0,,1.0,1.5,,2.23,,,,,,,,1.85,,,,0.27,,,,,,0.41,25.8,Unknown,Unknown
19-460,"Stir-fry beef with green peppers and blackbean sauce, takeaway","10 sub-samples, 2 from different establishments in each of 5 regions",MR,,"Aspland and James Ltd, Nutrient analysis of ethnic takeaway foods, 1997",,77.2,1.68,10.5,5.6,2.7,103,429,1.7,0.0,1.0,0.3,,0.7,Tr,Tr,Tr,,,,25.68,1.37,6.78,0.36,2.86,0.15,64.00,3.43,64.25,3.44,9.64,0.52,10.07,0.54,24.09,1.30,1.59,0.09,0.25,0.01,24.9,Unknown,Unknown
19-324,"Sweet and sour chicken, takeaway",10 samples,MR,,"Reviewed 2013. Aspland and James Ltd, Nutrient analysis of ethnic and takeaway foods, 1997. No new analysis/data available for review",,59.2,1.21,7.6,10.0,19.7,194,814,8.8,0.2,10.7,3.4,,3.2,4.1,Tr,Tr,0.0,N,N,13.51,1.29,,,,,54.06,5.17,54.24,5.19,31.61,3.02,31.77,3.04,,,,,0.34,0.03,23.5,Unknown,Unknown
19-304,"Sweet and sour pork, battered, takeaway","10 samples from different outlets, sauce not included",MR, ,"Aspland and James Ltd, 1997 'Nutrient analysis of ethnic and takeaway foods.",,53.6,1.25,7.8,13.9,22.4,240,1005,10.9,,11.5,3.7,,3.6,4.2,Tr,Tr,0.0,1.0,1.2,17.51,2.33,20.84,2.70,6.52,0.84,54.17,7.01,54.36,7.22,27.54,3.57,27.67,3.68,17.41,2.25,N,N,0.32,0.04,27.4,Unknown,Unknown
19-485,"Sweet and sour pork, homemade",Recipe,MR,19-349 ,Updated 2013,,65.5,2.03,12.7,8.3,11.6,176,736,3.5,,7.8,1.2,Tr,1.1,5.5,0.0,0.0,0.8,0.5,N,,1.99,,,,,,,,2.55,,,,3.21,,,,,,Tr,49.2,Unknown,Unknown
19-635,"Toad in the hole, homemade",Recipe,MR,19-428 ,Updated 2014,,47.3,1.95,12.0,17.9,20.2,285,1190,16.9,,3.3,0.7,,Tr,0.1,1.0,1.5,,1.5,2.4,,6.56,,,,,,,,7.71,,,,2.40,,,,,,0.12,94.6,Unknown,Unknown
19-636,"Toad in the hole, made with skimmed milk and reduced fat sausages, homemade",Recipe,MR,19-429 ,Updated 2014,,59.8,2.20,13.6,5.2,19.7,175,739,15.9,,3.8,0.8,,Tr,0.1,1.3,1.7,,2.0,2.1,,1.82,,,,,,,,2.01,,,,0.90,,,,,,0.03,70.6,Unknown,Unknown
19-637,"Tripe and onions, stewed, homemade",Recipe,MR,19-430 ,Updated 2014  (note full fatty acid data for tripe dressed stewed is available in obsoleted 18-457),,79.3,1.35,8.4,1.4,9.4,93,391,4.3,,4.8,0.8,,0.6,0.8,0.0,2.6,0.0,0.7,1.0,,0.77,,,,,,,,0.39,,,,0.04,,,,,,0.04,54.3,Unknown,Unknown
19-638,"Turkey and pasta bake, homemade",Recipe,MR,19-439 ,Updated 2014,,69.6,1.96,12.0,5.6,7.2,130,545,5.1,,2.0,0.3,,0.4,0.1,0.1,1.2,,0.6,1.0,,2.49,,,,,,,,1.94,,,,0.73,,,,,,0.14,35.0,Unknown,Unknown
